Serial,Link,Error
50,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShW%2BcNDcQmH3uD9%2FkX8FHQg%3D%3D,failed after 3 attempts: Forbidden domain
73,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxylqlfRukRTKXKfu9dXhtw%3D%3D,failed after 3 attempts: Forbidden domain
87,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRbzlXgVgABPvcP8Jbaa8Ow%3D%3D,failed after 3 attempts: Forbidden domain
38,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7BJVhQcsUEd4Sq7OQTpsHw%3D%3D,failed after 3 attempts: Forbidden domain
33,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIxsQfrwKNNfGSBiO8e%2BUVQ%3D%3D,failed after 3 attempts: Forbidden domain
70,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnXZFEfaSAUreKFv9dFfCFA%3D%3D,failed after 3 attempts: Forbidden domain
91,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM5Hoqpr7jLkxng1C8VymWQ%3D%3D,failed after 3 attempts: Forbidden domain
121,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sr2wwR6RKSvnVyC5Nl3%2B%2FiQ%3D%3D,failed after 3 attempts: Forbidden domain
122,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SohHxnxcWKTGaw33iJdVyjQ%3D%3D,failed after 3 attempts: Forbidden domain
125,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sl7Zkh6QEixuuf%2FJ3uVPtNA%3D%3D,failed after 3 attempts: Forbidden domain
126,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJC2JqzdxSiL6Ioo%2BRe4IzA%3D%3D,failed after 3 attempts: Forbidden domain
127,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAw%2FPqQeL5emlFyDmz2RzGg%3D%3D,failed after 3 attempts: Forbidden domain
128,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SniC6mTticOV615ZF59sAdw%3D%3D,failed after 3 attempts: Forbidden domain
129,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsrtGl4vFgIAgf29MyP8WKg%3D%3D,failed after 3 attempts: Forbidden domain
130,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Ss6xzZKMuFn9DEZcGh3gX6Q%3D%3D,failed after 3 attempts: Forbidden domain
131,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SC%2FnCGNmi3XOkzKj%2B4Y5gNA%3D%3D,failed after 3 attempts: Forbidden domain
132,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Swg99MRzz6QaFsKecppcObA%3D%3D,failed after 3 attempts: Forbidden domain
