Serial,Link,Error
136,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmC8ExMn6XpLz%2BUTgBaP9pw%3D%3D,failed after 3 attempts: Forbidden domain
137,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7%2BipIUSgwUP%2FySOPhon1eA%3D%3D,failed after 3 attempts: Forbidden domain
138,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW9E%2BEE1U%2BkdhSYOeGW4fBw%3D%3D,failed after 3 attempts: Forbidden domain
142,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5%2BmaIusvx7dPMM%2F%2BfbVm%2BQ%3D%3D,failed after 3 attempts: Forbidden domain
146,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGIWSA9s2F9gzv333XBmCWw%3D%3D,failed after 3 attempts: Forbidden domain
147,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5Gx2OPpgySGdIvHJ3bsgqw%3D%3D,failed after 3 attempts: Forbidden domain
148,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBM53KdVK5QgN7madqxfbgw%3D%3D,failed after 3 attempts: Forbidden domain
151,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCrQ0dcMGrvZfbzVkQZCpCg%3D%3D,failed after 3 attempts: Forbidden domain
152,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBYGB%2F8LW8Cu%2FSVfO%2BM3tDg%3D%3D,failed after 3 attempts: Forbidden domain
153,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sf7cKixy1Et0w0qz6kS7UvA%3D%3D,failed after 3 attempts: Forbidden domain
157,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKduSTtlzck8LYnAWi2bBFQ%3D%3D,failed after 3 attempts: Forbidden domain
159,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Se0bDmiXj1j2uxTQU%2FsUM7w%3D%3D,failed after 3 attempts: Forbidden domain
162,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAujNErEwv%2BAv%2BGYUMW8kaQ%3D%3D,failed after 3 attempts: Forbidden domain
163,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SucuIU4r5TqH%2BTcSaDRaE%2Bg%3D%3D,failed after 3 attempts: Forbidden domain
165,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0m%2F6QnZLxeXJpnrO2d3BDw%3D%3D,failed after 3 attempts: Forbidden domain
166,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIQeiGUV69saxy1b23eIwmA%3D%3D,failed after 3 attempts: Forbidden domain
168,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBExwJO0T4bZQtLDRlOcTbg%3D%3D,failed after 3 attempts: Forbidden domain
169,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKY2lvQGjLNC6qZNY73yiSA%3D%3D,failed after 3 attempts: Forbidden domain
