Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
11,2025_MPSO_186961_1,[LIMITED EOI FOR ADDITIONAL TT ITARSI DEPOT],27-Sep-2025 09:00 AM,IndianOil||Marketing||Madhya Pradesh State Office||Operations,11-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SywHnPJOOFwpk%2FlvKjCtmxg%3D%3D
12,2025_SROTN_186886_1,[CONSTRUCTION OF NEW A SITE RO ],23-Sep-2025 03:00 PM,IndianOil||Marketing||Southern Region and Tamilnadu State Office||Contracts Cell,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlaXivi9eR7W72pp8JB34%2BA%3D%3D
13,2025_PHBHL_186544_1,"[AMC for Servicing, Testing of Transformers, Breakers etc. installed at pumping stations under ERPL Haldia Base for Two (02) Years - GRP A]",09-Sep-2025 03:00 PM,IndianOil||Pipelines||PHBPL Haldia||Technical Services,01-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BT%2FPo8PnNq%2Ff8vb0XRbz2A%3D%3D
14,2025_ERO_186892_1,[Development of new A site RO on NH 8 within 4 KM from Bagma Sub Health Centre towards Bishramganj District Gomati Tripura],23-Sep-2025 02:00 PM,IndianOil||Marketing||Eastern Region Office||Contract Cell,30-Sep-2025 03:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2F0NgPlb5eVobozIkPZRauQ%3D%3D
15,2025_WRO_186792_1,[REPAIR AND REHABILITATION OF STRUCTURAL ELEMENTS OF THE OIL JETTY 06 AT KANDLA FORESHORE TERMINAL UNDER GUJARAT STATE OFFICE],17-Sep-2025 05:00 PM,IndianOil||Marketing||Western Region Office||Contracts Cell,17-Oct-2025 05:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFi%2BEJ0TROxeq1eOkKWegVA%3D%3D
16,2025_REFHQ_186557_1,[SUPPLY OF MV SWITCHBOARDS],05-Sep-2025 05:00 PM,IndianOil||Refineries||Refineries HQ||Project - PMC||Digboi-DR 1.0 Expansion||Project Group,09-Oct-2025 02:30 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPdsA3eyBKnM3FwFFMPPkbQ%3D%3D
17,2025_ERO_186880_1,[Construction of New A Site Retail Outlet with facilities like Sales Building Paver block Canopy Driveway and other allied civil and electrical works at location Within 3 km from Badamba Dist Dhenkanal under Bhubaneswar Divisional Office of Odisha Sta],22-Sep-2025 04:30 PM,IndianOil||Marketing||Eastern Region Office||Contract Cell,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQ6bV6443rk70GqoB00CfeQ%3D%3D
18,2025_NRPNP_186794_1,"[Annual Rate Contract for Environment Management Services, Horticulture and Civil Works at NRPL Una for period of Two Years]",17-Sep-2025 03:00 PM,IndianOil||Pipelines||NRPL Panipat||Materials,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJjAn5695DCma%2FhpVOg8O%2FQ%3D%3D
19,2025_PHBHL_186544_2,"[AMC for Servicing, Testing of Transformers, Breakers etc. installed at pumping stations under ERPL Durgapur Base for Two (02) Years - GRP B]",09-Sep-2025 03:00 PM,IndianOil||Pipelines||PHBPL Haldia||Technical Services,01-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SC8a%2FazcxSVyJUaVFr0BFGQ%3D%3D
20,2025_BR_186959_1,"[Balance Mechanical and Civil works of Tank no. 313, 316, 317, 308, 309, 311 and 312 at Barauni Refinery of Indian Oil Corporation Ltd.]",27-Sep-2025 12:00 PM,IndianOil||Refineries||Barauni Refinery||Contract,11-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2B0JcELZETq65fYVhlG991g%3D%3D
21,2025_REFHQ_186377_1,[SUPPLY OF UPS SYSTEM],22-Aug-2025 11:30 AM,IndianOil||Refineries||Refineries HQ||Project - PMC||Digboi-DR 1.0 Expansion||Project Group,09-Oct-2025 02:30 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S26TWkIGHVCCp5XS%2BMPNr9w%3D%3D
22,2025_UPSO1_186868_1,[OFFER OF WL AND LIMITED TANK TRUCKS AT BAITALPUR DEPOT PT158],22-Sep-2025 05:00 PM,IndianOil||Marketing||Uttar Pradesh State Office-1||Operations,07-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7eqbhWN1%2BARhNiW3mUcPrA%3D%3D
