S.No,TenderID,PageNo,Title,Organisation Chain,Tender Stage,Link
10,2024_NTPC_91192_1,1,Procurement of 3000 KL HFO for NTPC Barh,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SAl0mD85OQIyQif69dYeZgA%3D%3D
51,2025_NTPC_95343_1,5,Construction of Compost Pit facility inside Plant area at NTPC - MTPS,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sh6JgxHv6OuqQnpyz4Ms0KQ%3D%3D
52,2025_NTPC_95278_1,5,"Supply, Installation, Testing and Commissioning of Wi-Fi Based Internet Access System in Office Premise of TVHPP",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SIqh0GpTLInOai285BL0mGQ%3D%3D
53,2025_NTPC_94054_1,5,Balance work of Construction of Overhead Tank in Village Bodajhariya village at NTPC Lara,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SARgOQxFcpxHZQd2GoQhlaA%3D%3D
11,2024_NTPC_90033_1,1,Road work at Ash Dyke and work for repair of road in plant area at NTPC,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SVb6JgwqlskJAkcRuI6sXXQ%3D%3D
12,2024_NTPC_89993_1,1,ANNUAL WATCH and WARD WITH GPS CONTRACT FOR THE PERIOD 2024 2025 at Ash,NTPC Limited||Eastern Region - I Headquarter||Kahalgaon Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SoUBvWNLbwKn%2Fu8Bzf%2BGmGg%3D%3D
13,2024_NTPC_88858_1,1,"Renovation Works of Tagore Hostel at PMI, Noida",NTPC Limited||Corporate Centre||Corporate Materials,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SRlvg6cu7Hm1Drlp5TQegcw%3D%3D
14,2024_NTPC_88838_1,1,"400050626-Balance Civil works of Ash silo MCC room including toiletblock, balance sewerage line connection, open parking and CW flowmeasuring pit in Stage-II BTPS (BHEL scope).",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SebDZLnd3WTWvQumDh85Osw%3D%3D
15,2024_NTPC_88096_1,1,Construction of barrack and other associated infrastructure for providing bachelor accommodation to CISF personnel of CB and KD,NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SlvxiZEEWL4bGbTj1KvNfVw%3D%3D
16,2024_BRBCL_92028_1,1,Upgradation of ABB PLC Software Scada and Automation builder system in wagon tippler,Bhartiya Rail Bijlee Company Limited||Nabinagar Thermal Power Project - BRBCL,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SD2LHq5XSXqyHmiHAA5e2pA%3D%3D
17,2022_NTPC_68330_1,1,Procurement of Bends,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S3WyJR9x8DtU077hz5G91Lw%3D%3D
1,2025_NTPC_95578_1,1,EXTENSION OF CHILKA LAKE PARK IN V.V. COLONY T/S NTPC SHAKTINAGAR Singrauli.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SzFGSO86%2BErrIB1dM8G614w%3D%3D
2,2025_NTPC_95556_1,1,Grouting in Gallery No. 6 of Dam foundation for Sealing Water Discharge,NTPC Limited||Hydro Region Headquarter||Koldam Hydro Power Project,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SKkHJxCYRYJaOkK3yJkEp9w%3D%3D
3,2025_NTPC_95502_1,1,PROPOSAL FOR CONSTRUCTION OF BOUNDARY WALL SAPERATING PIC BUILDING ANDTHANA AT NTPC BARH,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SQWe0kHafxpCv%2BNd0WSqbCQ%3D%3D
4,2025_NTPC_95454_1,1,Structural steel fabrication Work in Store at NTPC Jhanor,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SRkZE3HqhYgLcfasFJuuXEw%3D%3D
5,2025_NTPC_94739_1,1,DEPLOYMENT OF DGR SPONSORED SECURITY PERSONNEL AT PAKRI-BARWADIH COAL MINING PROJECT ON LIMITED TENDER BASIS,NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sh4e2u4RA5xZwwjJfytNPow%3D%3D
6,2025_NTPC_94725_1,1,800059290 Supply installation commissioning and service,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SPEcIi97AL51Vm%2B7l2Y5UQA%3D%3D
7,2025_NTPC_94723_1,1,Supply and Installation of India Mark-II Handpumps and Repairing of Old Handpumps in Auraiya and Kanpur Dehat District Under FY 2024-25.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=STgnKwuIgMVmaYOQmik2vfQ%3D%3D
8,2025_NTPC_94715_1,1,"800058291 Supply,erection and commissioning of 4nos of 30 meter himast",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=ShzCOxPOfw%2Bx2CwZs7isOkw%3D%3D
9,2025_NTPC_94583_1,1,"Supply and Installation of PVC VINYL SELF ADHESIVE WALLPAPER on glazings of service building, office areas of Telangana plant area",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Szt3tARQrFXrngqmpBQzcTg%3D%3D
10,2025_NTPC_94505_1,1,"Construction of new control room building for Stage-I DCS RnM of AHP, at NTPC Simhadri.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SoxuZym%2BvoDxYpDkIIBKwrg%3D%3D
11,2025_NTPC_94504_1,1,Construction of CHP boundary Wall in Stage1 NTPC Barauni TPS,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SKudZMVTK8fLe80JxOyWA6g%3D%3D
12,2025_NTPC_94434_1,1,Biannual AMC for External and Internal Painting Works in RSTPS Township,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Skor0ETNxBEQSelt4sCvbzg%3D%3D
13,2025_NTPC_94014_1,1,"Design, supply, installation, testing and commissioning of Solar StreetLight at NTPC Vindhyachal.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SfOKJsp3f%2Fzn7QrAHdEV75Q%3D%3D
14,2024_NTPC_93234_1,1,Construction of Stores for mandatory Spares of Coal Handling Plant (CHP),NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S6YIx7r17TeCdxxqa33Uzkg%3D%3D
15,2024_NTPC_93070_1,1,Supply and application of paint on structural steel in boiler and amp its,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SELk2WXjbotRajqfwa0AKDA%3D%3D
16,2024_NTPC_93057_1,1,Coal transportation and rake loading via RCR mode from NLC Talabira to,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=So6%2F4CGNfxKEP63%2BOVeU%2Bog%3D%3D
17,2024_NTPC_91432_1,1,ABT Network Infrastructure Setup with Industrial GradeEthernet Switches supply erection n Commissioning ATNTPC KUDGI ST,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SyAt1Ewc7axD5Yo2yWOdjFg%3D%3D
1,2025_NTPC_94726_1,1,"Renovation of Badminton Hall at Alaknanda Vihar township, TVHPP.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SwSYQnenuXJjPeog32XTLbw%3D%3D
2,2025_NTPC_94664_1,1,"Biennial Contract for Plant Civil Maintenance work at TSTPS, Kaniha.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SNZS8CHdplE%2BJxXMTVSk6Xw%3D%3D
3,2025_NTPC_94482_1,1,Biennial Contract for Civil Maintenance of AWRS buildings and Toe drainpump houses and miscellaneous works in Shahpur and baliyari ash dykearea of NTPC VSTPS for the year 2024-26,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sz63hRLgogNZIaebOrT6q8g%3D%3D
4,2025_NTPC_94467_1,1,"Supply, installation and commissioning of Solar street Lights at NTPC Barh",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SDFTqbmOnkGapJ6dyuZPuwQ%3D%3D
5,2025_NTPC_94382_1,1,Repair and maintenance of Civil works in Stage-1 PTS at NTPC Kahalgaon,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SQuU2cZ6sLCPEIQy0krkKEg%3D%3D
6,2025_NTPC_94346_1,1,BIENNIAL RATE COTRACT OF CIVIL MAINTENANCE WORKS AT FHC-TTS-TTB-GH OF,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SQSppeNj1Qf%2BK1mC6MgnQtw%3D%3D
7,2025_NTPC_94236_1,1,"Repair of RRM wall below CnM store, and RRM wall along the road to CISFoffice and renovation of School with toilet and septic tank constructionat CISF office complex, Salang, TVHPP.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SEvP1RQJ1l5UcpqFMv%2FjfyQ%3D%3D
8,2025_NTPC_94050_1,1,"SUPPLY, INSTALLATION, TESTING AND COMMISSIONING/ EARTHING/ FOUNDATION ANDANY CIVIL WORK FOR HIGH MAST LED LIGHTING TOWER OF HEIGHT 30M ALONG WITH16 NOS. 350W LED FLOOD LIGHT AT NTPC SIPAT FOR STAGE-III",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SqNnloqpUgkfibxFD8GFpug%3D%3D
9,2025_NTPC_93799_1,1,Pollutant Source Apportionment study at NTPC Unchahar,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SbbpTfYrsU556NYczaY6ndw%3D%3D
10,2025_NTPC_93596_1,1,Annual Housekeeping contract for Road and drain cleaning in and around,NTPC Limited||Western Region - II Headquarter||Lara Super Thermal Power Project,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S6ijsoh%2FLb%2BhQZcr9XluhVg%3D%3D
11,2025_NTPC_93594_1,1,Development of area inside Plant Boundary wall and along CISF patrollingroad at NTPC BgTPS,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S0QYguDWsRB%2FhB4ZVBeKJ6Q%3D%3D
12,2025_NTPC_93541_1,1,"SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF SOLAR HIGH MASTLIGHTING SYSTEM NEAR NTPC RIHAND PROJECT.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S8Z3Mt9KyN3Db5f3zX97ukQ%3D%3D
13,2025_NTPC_93503_1,1,General Electrification works for additional miscellaneous buildings of Telangana Project Stage-II (3 X 800MW).,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SdEcNreFrJaQQ79L7iFyf9g%3D%3D
14,2024_NTPC_93308_1,1,"Livelihood Enhancement Programme through Mushroom Cultivation, GoatRearing Program for Nearby Village of NTPC Talcher Kaniha, AngulDistrict under CSR of NTPC Kaniha 2024-25.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SoWIqJSnyZjiIAqzChh%2BerQ%3D%3D
15,2024_NTPC_93211_1,1,Procurement of LT Motor Above 100 KW for NTPC Vindhyachal.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S%2BhTaW0AUKU5mMYPz6mHFBQ%3D%3D
16,2024_NTPC_93149_1,1,PLC System for Paddle feeder for CHP STAGE 1 at NTPC SINGRAULI,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SCc5%2FtxtTlaSl9k%2FhVf5aDQ%3D%3D
17,2024_NTPC_93069_1,1,Miscellaneous Civil Contract at NTPC-Darlipali,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SYkugbJ9pqzHhmWel3h7ASw%3D%3D
18,2024_NTPC_93003_1,1,Social impact evaluation study and community perception survey in nearby villages at NTPC Anta.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SIx71LCG%2BdjQfGLmRhBAjIg%3D%3D
19,2024_NTPC_92587_1,1,Procurement of 200 KW and 280 KW HT Motors for NTPC Korba.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S0fLZjhqZy8tKlMysdTFaYw%3D%3D
20,2024_NTPC_92542_1,1,Procurement of complete spare HT motor 400KW installed at NTPC Nabinagar STPS.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SKkzclcXFWMzEV%2FPiFUm3Jg%3D%3D
1,2025_NTPC_99303_1,1,Service contract for HP Water jet cleaning of condenser tubes ofstage-II (3x 500MW) of NTPC Korba for Two years,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SpAF8TUDVKBmchqDHajWG%2BA%3D%3D
2,2025_NTPC_98938_1,1,BIENNIAL RATE CONTRACT FOR CIVIL MAINTENANCE WORK AT NKSTPP FOR THE YEAR 2025-27.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SXc5RQ2lYs%2BOOov3Dmg0vzA%3D%3D
3,2025_NTPC_98759_1,1,Execution of various misc storage sheds works and replacement of roofsheets at NTPC Korba,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S2FGEbttre6VWUKF2lVLLBQ%3D%3D
4,2025_NTPC_98420_1,1,Supply and Installation of 132KV 1C x 630 sq mm straight through jointing,NTPC Limited||Eastern Region - I Headquarter||Kahalgaon Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SF3CD7lP4apCsInmOSenxwg%3D%3D
5,2025_NTPC_98347_1,1,CONSTRUCTION OF NEW ROOM FOR AAQMS INSIDE FIELD HOSTEL AT NTPC-SSTPS AREA,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SYMkfrXn07s1q4D%2Bkn0cSTw%3D%3D
6,2025_NTPC_98225_1,1,Road Widening and Misc Works at In Motion Weigh Bridge at NTPC,NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SIyf7Qne8Kfpicx%2BKccAtvw%3D%3D
7,2025_NTPC_98088_1,1,Repair and Maintenance of Plant Road at SSTPS Shaktinagar,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SFP%2F1b2M3YDp%2F7WCMbXzXIA%3D%3D
8,2025_NTPC_97579_1,1,Construction of Sheds for Ash Brick Plant 01 and 02 at NTPC Korba,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SplWc2GhZVpZ5MEs3asHYYQ%3D%3D
9,2025_NTPC_97533_1,1,PAVING IN DIFFERENT AREAS OF STORES AT NTPC BARH.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SZnrfMNvnd29dYVcZixeM3Q%3D%3D
10,2025_NTPC_97525_1,1,Fixing of PVC chain link fencing at chilka lake and other areas at NTPC-SSTPS township area.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SU2b%2BCaARd9XJyxzZWjhlJg%3D%3D
21,2024_NTPC_92510_1,2,"Procurement of 01 no of 550KW,6.6KV, FAWP motor for Stage-II units of NTPC Farakka.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SqvzTK7htcZzjuOg0lBhhAQ%3D%3D
22,2024_NTPC_92400_1,2,Coal Transportation from NLC Talabira Mines to Kudgi Through RCR mode,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sw1cSJbsvS8%2F1rnQbBRg9gw%3D%3D
23,2024_NTPC_92040_1,2,"Restoration of 100KWp Roof top Solar PV System at Sainik School, Bijapur Under CSR Budget 2024-25 (RE) at NTPC Kudgi.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SduXbcAJnpqu7zbNV2DB6iQ%3D%3D
24,2024_NTPC_91861_1,2,"FGD WASTEWATER TREATMENT SYSTEM WORKS FOR NATIONAL CAPITAL THERMAL POWER PLANT (NCTPP), DADRI, STAGE-II (2X490MW)",NTPC Limited||Corporate Centre||Corporate Contracts,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SDCcFJMccoj%2FpdSpJAreA2w%3D%3D
25,2024_NTPC_90599_1,2,Construction of Community Toilets at Raverkhedi Bajirao Samadhi and Construction of Toilet and gate installation at SC ST community Centre in Selda village,NTPC Limited||Western Region - II Headquarter||Khargone Super Thermal Power Project,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SmeWEZgzpl0KPt47CESWqcA%3D%3D
26,2024_NTPC_85889_1,2,HIRING OF MINI TRUCK FOR STORES MATERIAL HANDLING SYSTEM,NTPC Limited||Eastern Region - II Headquarter||Talcher Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SDdlH82sb3YGBMkuP6pM8Hw%3D%3D
11,2025_NTPC_97494_1,1,"Construction of 2 nos. Acid -Alkali Storage tanks in DM plant area, Dark",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SKVcF0xfuFtl%2BjRQ%2BzND7OQ%3D%3D
12,2025_NTPC_97449_1,1,200143840 Contract for supply and application of Air seal in boiler,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S3PS0ZR%2BAYbJkqDac6BospQ%3D%3D
13,2025_NTPC_95924_1,1,"Procurement of 6.6 KV,375 KW Squirrel Cage Induction Motor for Crusher",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S8ILBdhyCQlfby2%2Bh4QHnog%3D%3D
14,2025_NTPC_94697_1,1,"Design, engineering, supply, installation, testing and Commissioning  of 340 KWp Roof-top Solar at SVNIRTAR under NTPC CSR",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S%2FAh4JUHNB4tEQUaNT7fK1A%3D%3D
15,2024_NTPC_90110_1,1,Supply and Retrofitting of LT module with ACBs in LT switchgear Stage-II,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SNrbVkFZsP6TRNoFH3Dd2JA%3D%3D
16,2024_NTPC_83523_1,1,Upgradation of Ground Floor Conference Hall at NRHQ Lucknow,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S1z8IYr2l3V1TDuCy6kezaQ%3D%3D
17,2023_NTPC_79636_1,1,R and M of bituminous roads at NTPC-SSTPS township peripheral areas at NTPC Singrauli STPS,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SNH%2B5YzKztHHEv90vjj%2Fcmw%3D%3D
1,2025_NTPC_94117_1,1,"Beautification of pond at Chandawal village, ward no 37 under CSR schemeby NTPC Vindhyachal.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SpdunWIDNBPv72qy9o7uE6A%3D%3D
2,2025_NTPC_93699_1,1,"Construction of New lane and development of parking areas along theBypass road connecting Jagannathpur and ROB at Talcher Thermal PowerProject Stage III, TALCHER THERMAL",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SBpoAtWiEGo1sMlTmSb6pbA%3D%3D
3,2025_NTPC_93555_1,1,Deployment of manpower in Stabilization center NTPC Lara.,NTPC Limited||Western Region - II Headquarter||Lara Super Thermal Power Project,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SMFY%2FJH9h9bVeqyJ%2FLJwVpQ%3D%3D
4,2025_NTPC_93553_1,1,200140557 job contract for the overhauling of 1 no Gas Turbine Make Siemens Model,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S5WJAI7aQM4EuFfeNexhXTQ%3D%3D
5,2025_NTPC_93492_1,1,Construction of cement concrete Road in 2nd stage in Andua village under,NTPC Limited||Eastern Region - I Headquarter||Farakka Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sf7nXku4MGTXEKsr0vyoUyA%3D%3D
6,2024_NTPC_93178_1,1,Replacement of ADM Building LT MCC and associated Main supply DBs at,NTPC Limited||Northern Region Headquarter||Singrauli Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SUbci0UGvw9TUlf3oyiipfA%3D%3D
7,2024_NTPC_93120_1,1,Construction of TOILET BLOCKS at Telangana Project Phase-II area.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S6y1HlomXQjU%2FSaHU9e8uIA%3D%3D
8,2024_NTPC_93071_1,1,ACCOUSTIC AND DRAPERY WORK IN MULTIPUPOSE HALL COMPLEX- TTPS,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S40y08go2%2Fhmd5ui5NUlGlw%3D%3D
9,2024_NTPC_92625_1,1,"Tiling Work at main plant canteen, FQA Lab and ADM building Canteen of NTPC-Farakka.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=StAL6I6T1awX9wTkhIa7QXw%3D%3D
10,2024_NTPC_92285_1,1,SERVICE CONTRACT FOR AIR SEALING APPLICATION IN BOILER AT NTPC BARAUNI,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SoSXhW5N1JnNw0i6uXSqRrA%3D%3D
