Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
304,2025_PWHE_47127_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Majuli DTBD for i. Auniati Bishnudev H.S. ii. Shri Lohit H.S. iii. Ahatguri H.S.],30-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,06-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sr13l2gX1XYoTHKF4hUnnqg%3D%3D
305,2025_TDA_47751_1,[Long Term Leasing out of existing Inland Water Commercial Vessel PT BISHNURABHA],29-Sep-2025 10:00 AM,Transport Department||Assam Inland Waterways Company Limited,17-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7YuI6ixBcg3Qf09OZrDMpA%3D%3D
306,2025_DoWR_47501_1,"[Construction of embankment from Bogapani to Borjuli on left bank of river Gabharu, Package 2.]",13-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUm0BASJ4qM6F2wslgpU7cQ%3D%3D
307,2025_GMC_47287_19,[Construction of Community Hall under Ward No-22],06-Sep-2025 01:00 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SU1jjocvEcoKVPn4snCgfdg%3D%3D
308,2025_HFWD_47247_1,[Group No 4A],03-Sep-2025 02:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S99Wtyj4Uh72C9foDk32zsA%3D%3D
309,2025_PWHE_47102_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Biswanath DTBD for i. Dakhin Nagsankar HS ii. Chabilal Upadhyaya Smriti HS iii. Bhelouguri MVS],29-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,04-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMICH7Qqbe07062UdqDV4dA%3D%3D
310,2025_PWD_47085_36,"[MMPPNA_RIDF_XXXI_25_26_480 Improvement of (i) Bazarghat-Basantapur PWD road to near Bazarghat Railway line via Madanmohon Ashram, (ii) Sonairpar to Gobindaganj bazar via Sonairpar Kalibari, (iii) Bazarghat-Basantapur PWD road to Asimganj-Anipur road ]",02-Sep-2025 02:00 PM,Public Works Roads Department,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S38PZOCZPkttjZU2H1joWPA%3D%3D
311,2025_APDCL_47565_1,"[Selection of System Integrator for Supply, installation, commissioning, ATS and FMS support for Network Analysis Software at APDCL]",17-Sep-2025 03:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,03-Nov-2025 05:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJrunGzcLjyPz56LPdMlCWw%3D%3D
312,2025_DoIT_47365_1,[Supply and Installation of Automation and PaaS Solution],08-Sep-2025 04:00 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT,06-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6tIuwaGqzhXZzwhoGIqlNA%3D%3D
313,2025_PWBNH_47384_4,"[Construction of 50 bedded Critical Care Hospital Block (CCB) at Bongaigaon Civil Hospital at Medical College campus, Bongaigaon district under PM-ABHIM]",10-Sep-2025 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,10-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRYDNnbkD2zi7iWvsIMn5Qw%3D%3D
314,2025_GMC_47288_20,[Construction of Toilet under Ward No.23],06-Sep-2025 06:15 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShzsO5keKOfvgMW9n728HZw%3D%3D
315,2025_GMC_47287_5,[Construction of Community Hall under Ward No-14],04-Sep-2025 06:30 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Ssy3OAyFQBK49HCrZY2clEA%3D%3D
316,2025_DoWR_47498_1,"[Construction of new embankment at R/B of river Brahmaputra from Pohumara to charigharia Tiniali, Package 1.]",13-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sc8%2FuaikMbA5jr3%2BM50NEMw%3D%3D
317,2025_DoWR_47502_1,"[Construction of new embankment from NH-15 near Baligaon to Sonaipam Miri on the right bank of river Jiabharali, Package 1.]",13-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4Tm5P%2Bks3PWQoFUlekudBQ%3D%3D
318,2025_PWD_47611_4,[MAINT/SOPD-G/2025-26/128],19-Sep-2025 06:00 PM,Public Works Roads Department,04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRBHBFIhAe%2F%2BHGTd0cJFgXQ%3D%3D
319,2025_SCD_47668_2,[Gully Control Project at Choibari village under SOPD-G 2025-26],24-Sep-2025 02:00 PM,Soil Conservation Department||Director - SCD,14-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOhhvdorPBpGtipHxJjYytA%3D%3D
320,2025_PCCF_47718_1,[Construction of Chain Link Fence with RCC post having 2 lines of Barbed Wire at top and one line at bottom],26-Sep-2025 04:00 PM,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Kaziranga National Park Bokakhat||Nagaon Wildlife Division,21-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S09QsIwixCsVhTt9jL6%2BeeA%3D%3D
321,2025_GMC_47288_23,[Construction of Toilet under Ward No.25],06-Sep-2025 06:20 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShwWUv3xhL1pU4CIKl1rw%2Fg%3D%3D
322,2025_DoWR_47409_1,[A/E measures to Flood protection bund of Tengakhat Mouza on the R/B of river Buridehing at Pandhuaghat area.],09-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrCqrgZkoFBh5%2FD7l9ClZAQ%3D%3D
323,2025_PWD_47663_1,"[SNSTRD_SOPD-G_ET(A)_25_26_02 (1) Re-construction of Sarifnagar Road (From Ch.- 0.00m to 1200.00m), (2) Construction of Banamali Betail Road, (3) Construction of Road Starting from Panerogarh Mahishasan PWD Road to Sobdakar Para via Bairav Bari,Ward N]",24-Sep-2025 02:00 PM,Public Works Roads Department,10-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKEmqa7AyZQEVz%2F5z0mtbLw%3D%3D
324,2025_FD_47398_1,[Supply of Fish Seed],10-Sep-2025 10:00 AM,Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ  Howly||DFDO South Salmara,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQLj53IzuvHaG4fc6SdAI5w%3D%3D
325,2025_SEEDE_47372_1,[Equipment for Embedded System Lab],09-Sep-2025 02:00 PM,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,09-Oct-2025 02:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgNmbBPrgOsUzfDoFik%2Fnyw%3D%3D
326,2025_PCCF_47605_1,"[Erection of Fencing of 50 ha. Pancharatna RF, Goalpara Sadar Range ]",19-Sep-2025 02:00 PM,Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forestes (T) (Lower Assam Zone)||Central Assam Circle||Goalpara Division,10-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXUcxbOJFBcZU4JhU1X43Vw%3D%3D
327,2025_SCD_47668_5,"[Borkalia Birinabri River Training Work by Earthen Guide Bund under SOPD-G, 2025-26]",24-Sep-2025 02:00 PM,Soil Conservation Department||Director - SCD,14-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1C3uhYrPiAJey8SBxjfGBw%3D%3D
328,2025_GMC_47288_22,[Construction of Toilet under Ward No.27],06-Sep-2025 06:15 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjKFOdAohJTZ7qv7orb8QCg%3D%3D
329,2025_GMC_47288_3,[Construction of Toilet under Ward No.39],05-Sep-2025 01:30 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SagNFlOjms6fY8yLWpIYRBA%3D%3D
330,2025_DoWC_47736_1,[Supply of Dietary and Non-Dietary Articles ],27-Sep-2025 11:30 AM,"Department of Women and Child Development||Directorate of Women and Child Development||State Child Protection Society||Children Home for Girls, Panigaon",21-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbbXZqhKOQ%2FJud%2F3ax1LhQQ%3D%3D
331,2025_SEEDE_47068_1,[Equipment for Robot/Cobot],29-Aug-2025 11:00 AM,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,08-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S70mdxJydLB044wwqJBSHPg%3D%3D
332,2025_PWHE_47075_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Lakhimpur DTBD for i. Kapak Chapori H.S. ii. Lilabari H.S. iii. Pachim Subansiri Janajati H.S. iv. Kadam Mulagabharu H.S.],28-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,03-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjDwHcYjipqj49lj9Xd%2FJEw%3D%3D
333,2025_PCCF_47340_1,[CONSTRUCTION OF ANTI-POACHING CAMP AT MYNA],08-Sep-2025 09:00 AM,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Western Assam Wildlife Division,10-Oct-2025 12:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXPW0zQ%2BCU6abbZB0Q4ywsg%3D%3D
334,2025_DMEAP_46703_1,[Procurement of Civil Works for Retrofitting Augmentation of 2 existing schools in Golaghat District of Assam under Assam Integrated River Basin Management Project AIRBMP],20-Aug-2025 01:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 12:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHKAIk8W886SH8Lc%2FA7LGEw%3D%3D
335,2025_ACCF_47429_1,[ACCF/UtilityBlock/25-26/110],10-Sep-2025 03:00 PM,ASSAM CANCER CARE FOUNDATION,07-Oct-2025 03:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjNSmvIpo0cSszuOk8FJ2ZA%3D%3D
336,2025_PWBNH_47328_1,"[Construction of 1000 capacity Auditorium at R.K.Nagar, Karimganj Assam Auditorium seat at the rate 6000 for 1004 nosGrI]",06-Sep-2025 09:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,10-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SoWzgJKJhbZp5F1r9HvaLmw%3D%3D
337,2025_SEEDE_47371_1,[Equipments for Smart Factory and Digital Manufacturing Lab],09-Sep-2025 02:00 PM,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,13-Oct-2025 02:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrLusDK0HZBIBzyqw0Z54fw%3D%3D
338,2025_PWHE_47076_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Lakhimpur DTBD for i. Dirgha Majgaon H.S. ii. Tarioni Borbil H.S. iii. 80 No. Solmari MES iv. Borkha Baghmara H.S.],28-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,03-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S4pIbWZ8cE%2FyMLM7pV2rbpA%3D%3D
339,2025_SEEDE_47369_1,[Lot 2- Equipment for Supervisory Control and Data Acquisition (SCADA) Lab],09-Sep-2025 02:00 PM,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,09-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7r%2BxWnvmvWy5v5m5a7AvBQ%3D%3D
340,2025_PWD_47663_8,"[SNSTRD_SOPD-G_ET(A)_25_26_07 Construction of road starting from (i) Longai Chandkani road to Dhirpara, (ii) Longai Chandkani road to Aylabari Tea Garden Road via Katakhal Shashan, (iii) L.C. PWD Road to Dakhingram under SOPD-G for the year 2025-26 of]",24-Sep-2025 02:00 PM,Public Works Roads Department,10-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6DCASpwOTNYpTLs8n%2FpIXA%3D%3D
341,2025_UDD_47589_1,"[To select an agency for the establishment and commissioning of Material Recovery Facility and waste to compost plant at Moran Municipal Board, Assam]",19-Sep-2025 12:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Moran Municipal Board,16-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sm52TFYF4AHHV8CxEr%2FID8Q%3D%3D
342,2025_DMEAP_46552_1,[Procurement of Civil Works for new multi-purpose flood shelters at 1 location in Sivasagar District of Assam under Assam Integrated River Basin Management Project AIRBMP],18-Aug-2025 12:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 01:15 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6LIRiFXM29kQEOBDhTBx2g%3D%3D
343,2025_PWD_47416_1,[Reconstruction of Road from SH-46 to Sri Surjya Pahar Temple (including internal Roads of Sri Surjya Pahar Temple) under  SOPD-G for the year 2025-26],10-Sep-2025 11:00 AM,Public Works Roads Department,13-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SpVbTmvW1EnWnkaMoT7LNHg%3D%3D
344,2025_DoWR_47594_1,[Construction of T-Dyke along left bank of river Killing from Soniakuchi to Sitajakhala.],19-Sep-2025 09:00 AM,Department of Water Resources||Chief Engineer - DoWR,08-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPKnqTQSvb5hsSnsw5phmrQ%3D%3D
345,2025_PWHE_47571_1,[Package_55 Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Kokrajhar Dist. and Chirang Dist. TBD for i. No. 1159 Batabari LPS ii. Hatisar ME School],18-Sep-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,21-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxdCXY5gx834tkkBvHAVX4Q%3D%3D
346,2025_DMEAP_46702_1,[Procurement of Civil Works for Retrofitting Augmentation of 1 existing school in Biswanath District of Assam under Assam Integrated River Basin Management Project AIRBMP],20-Aug-2025 12:30 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 12:15 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSdWcXxb%2FFBIfKzAx5z6MVQ%3D%3D
347,2025_PWD_47608_2,[MAINT/SOPD-G/2025-26/152],19-Sep-2025 04:00 PM,Public Works Roads Department,13-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCQztFaYlyuRUytF8xcaIDA%3D%3D
348,2025_PWHE_47104_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Tinisukia DTBD for i. Janata HES ii. Bura Buri Sal MES iii. Pub Sadiya Janata MES iv. Baghjan Dighal Tarrang High School v. Santipur MES],29-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,04-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SfOk6dwishvmRNyhdVy1jmQ%3D%3D
349,2025_PWBNH_47721_1,"[External Development Works at Science City at Tepesia Village, Sonapur Circle, Guwahati (Phase-II)]",26-Sep-2025 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,17-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sy1rlw0YTyLgTBo148QBnkQ%3D%3D
350,2025_TDA_47760_1,[Long Term Leasing out of existing Inland Water Commercial Vessel  DLB MEZANKARI],29-Sep-2025 09:00 AM,Transport Department||Assam Inland Waterways Company Limited,17-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6WKEN98NN8xBYqi0NUZAwA%3D%3D
351,2025_PWD_47660_2,"[SNSTRD_SOPD_G_ET(R)_25_26_02 Construction of road from Kaliganj Chokirmukh PWD Road to Ranirpar Jadutilla road via Rajghat under SOPD-G for the year 2025-26 in North Karimganj LAC, Sribhumi.]",24-Sep-2025 02:00 PM,Public Works Roads Department,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SS3b6ePk7NHoNfG72UTKO%2Bw%3D%3D
352,2025_DSE_47699_1,[Request For Expressions of Interest for Engagement of Technical Support For Enhancing State Foundational Learning Assessment System],26-Sep-2025 02:00 PM,Department of School Education-World Bank Tenders||Assam School Education and Adolescent Wellbeing Project (ASAP),13-Oct-2025 02:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWlccSW8AdGing2UOazrr9g%3D%3D
353,2025_PHED_47062_1,[EMPANELMENT OF AGENCIES FOR MAINTENANCE SERVICES OF IT PERIPHERALS AND THIRD-PARTY SOFTWARE SERVICES ],30-Aug-2025 10:00 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,09-Oct-2025 04:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgLxAOBNYGyDid0X9tNkZlA%3D%3D
354,2025_AEGCL_47221_1,[Strengthening of 132 kV Panchgram-Srikona Bay for providing power to Star ],03-Sep-2025 10:00 AM,Assam Electricity Grid Corporation Ltd||CGM (T and T),09-Oct-2025 10:00 AM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2TECW30OdI3gmWEVYg%2FQ%2BA%3D%3D
355,2025_PWD_47085_35,"[MMPPNA_RIDF_XXXI_25_26_478 Improvement of (i) Daluacherra PWD road to Fultali L.P.School, (ii) NH-08 near bye-pass tri-junction to Moyna Kalibari via Moyna L.P.School, (iii) Fakua PWD road to 56-Poribar via Vetenary Dispensary, (iv) Road from Tarbinc]",02-Sep-2025 02:00 PM,Public Works Roads Department,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SERUHJ5Qevy1VkTk0KQth5w%3D%3D
356,2025_HFWD_47248_1,[Group No 4B],03-Sep-2025 02:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=St%2FePfN0qkDSp%2Fpptwi7oXA%3D%3D
357,2025_TDA_47756_1,[Long Term Leasing out of existing Inland Water Commercial Vessel MT BHAGADUTTA],29-Sep-2025 09:00 AM,Transport Department||Assam Inland Waterways Company Limited,17-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SB3CgdOzdIKK1%2BtnBD%2FOXBQ%3D%3D
