Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
274,2025_HBC_464442_1,27,[Tan Delta testing of Curren...],11-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,06-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ScHZJ8bqveotMOn07zhxiFQ%3D%3D
275,2025_HBC_464470_1,27,[In-Situ Machining of Variou...],11-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,13-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYnC6VrzuZ1qCcru7225NDg%3D%3D
276,2025_HBC_464448_1,27,[Overhauling of Various pump...],11-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,06-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZJpT%2Fp9MRFb3zTMxz%2FGiDQ%3D%3D
277,2025_HBC_464487_1,27,[Repair and servicing of Pne...],11-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,13-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sa9pJWP%2FwoOGK6fGMe%2FqWpA%3D%3D
278,2025_HBC_464460_1,27,[Supervisory services of Ex-...],11-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,06-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Skj85I3mSUzns4EbT%2FCVtpg%3D%3D
279,2025_HBC_464544_1,27,[Electrical work for overhau...],11-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,13-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWRqNQCZhRIYn6gkRzwD%2FMg%3D%3D
280,2025_HBC_464245_1,27,[ Empanelment of Companies for hiring of Consultants ],08-Aug-2025 06:00 PM,Haryana Board Corporation||HARTRON,01-Oct-2025 05:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdbQt%2Bw%2BybnaHASmk8%2FWmRA%3D%3D
281,2025_HBC_463793_1,28,[Remodeling/Rehabilitation f...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3%2B4Fnu8QGiahq8gwV0xQ6g%3D%3D
282,2025_HBC_464245_1,28,[ Empanelment of Companies for hiring of Consultants ],08-Aug-2025 06:00 PM,Haryana Board Corporation||HARTRON,01-Oct-2025 05:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdbQt%2Bw%2BybnaHASmk8%2FWmRA%3D%3D
283,2025_HBC_463867_1,28,[Lining/laying Under Ground ...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sxb0cmScz7taJYZne1XpaxA%3D%3D
284,2025_HBC_463898_1,28,[ lining of W/C At Outlet RD...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S31KCG%2BqmhhPG9xzYZ%2Fokow%3D%3D
285,2025_HBC_463787_1,28,[Remodeling/Rehabilitation f...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuVWUZ%2BP1NmuT0V2zIF8QJA%3D%3D
286,2025_HBC_463875_1,28,[Lining of W/C At Outlet RD ...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2Fe4ppQqYApdiKv0Esa4I%2Bw%3D%3D
287,2025_HBC_463646_1,28,[ Lining of W/C At Outlet RD...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2B50lFVNOLEloeLLS0%2FX%2BoQ%3D%3D
288,2025_HBC_463645_1,28,[Remodeling/Rehabilitation o...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sg6dJFUzKd0cxr3A%2FyPwr8w%3D%3D
289,2025_HBC_463637_1,28,[The work for Remodeling/Reh...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2P8%2FQfKuIkeA76F4ztcjYg%3D%3D
290,2025_HBC_463648_1,28,[Remodeling/Rehabilitation f...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlQOJcIgF6%2BfVTWt%2FbXMcKw%3D%3D
291,2025_HBC_463650_1,29,[Lining of W/C At Outlet RD ...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Srci6sLn0%2F%2BHeUXP5qLX6NA%3D%3D
292,2025_HBC_463634_1,29,[Remodeling/Rehabilitation o...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuiPfZrhXdn%2BI8XM%2Fqjxdww%3D%3D
293,2025_HBC_463629_1,29,[Remodeling/Rehabilitation o...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdYDQhlHjUDA8DNL8wmIP2Q%3D%3D
294,2025_HBC_463644_1,29,[Remodeling/Rehabilitation o...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSgcPD9HT3grWomgRkr3sXg%3D%3D
295,2025_HBC_463626_1,29,[ Remodeling/Rehabilitation ...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSoXfSB0JJTwzPsNd%2FCTS%2FA%3D%3D
296,2025_HBC_463643_1,29,[Remodeling/Rehabilitation f...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDl0FQ%2Bhdbe8Erlz4Rz8udg%3D%3D
297,2025_HBC_463639_1,29,[Remodeling/Rehabilitation f...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SS991iTQ34AtitrXfe8cPzA%3D%3D
298,2025_HBC_463638_1,29,[Remodeling  of W/C At Outle...],08-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,17-Nov-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7oJaagZVgpmskuLFaIBrXw%3D%3D
