Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
2070,2025_LSGD_802660_18,[Annual Plan-VAZHATHOPE GRAMA PANCHAYATH 2025 26-PROJECT NUMBER 156/26-LAKSHAMKAVALA PANACHIKKALPADY SCHOOLCITY ROAD IN WARD 05-General Civil Work],27-Sep-2025 02:00 PM,Local Self Government Department||Idukki||Grama Panchayath Section Office IDK||Office of the AE Vazhathoppe Grama Panchayath,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdWq8JIzUWaVz%2FKirjQESLA%3D%3D
2071,2025_UAD_797852_1,"[289/25-26, PURCHASE OF RECEIPT BOOK CALENDER MONTHLY REVIEW EXPENDITURE FOR HKS]",17-Sep-2025 09:00 AM,Directorate of Urban Affairs||Regional Joint Director Kollam||Secretary Karunagapally Municipality,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sd1hPJDF9tNwZD95uOUNo5A%3D%3D
2072,2025_LSGD_802898_3,[LAC-ADS-2020-21 Sri E P Jayarajan MLA Mattanur LAC Construction of Building for Govt. L P School Padikkachal-Electrification of first floor of the Building for Govt. L P School Padikkachal],26-Sep-2025 06:55 PM,Local Self Government Department||Kannur||District Panchayath Division Office Kannur||Office of the Exe Engineer Kannur District Pnchyth,03-Oct-2025 06:55 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StUO8s8ZcDUrQAXa60XyYvg%3D%3D
2073,2025_KRWSA_798104_1,"[SUPPLY AND INSTALLATION OF PUMPSET AND ACCESSORIES TO ORUMA WSS -POTHUKALLU  GP, MALAPPURAM DISTRICT  UNDER SUSTAINABILITY SUPPORT PROJECT 2024-25]",16-Sep-2025 05:30 PM,Kerala Rural Water Supply and Sanitation Agency||RPMU Malappuram,06-Oct-2025 05:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SU3IL0FtHl8nNWLxgk3goDg%3D%3D
2074,2025_FD_800603_1,[Maintenance of Trek Path at Moolavaiga Section in Periyar Range ],24-Sep-2025 05:00 PM,Forest Department||Deputy Director (Periyar East) Division Thekkady,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sar7ICHFw%2BFLDT4XcJWWaJg%3D%3D
2075,2025_LSGD_800974_4,[ Annual Plan-MATHILAKAM GP (PRO NO 86/26)-Renovation of Panchayath  Library-General Civil Work],24-Sep-2025 03:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Mathilakam Grama Panchayath,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNO15CisadDJVeAHDNOlpcQ%3D%3D
2076,2025_LSGD_800914_2,"[Annual Plan-MADAVOOR GP -PRO NO 8 2 / 2 6 E L E C T R I F I C A T I O N A T TRASFERRED INSTITUTION AGRO CENTRE , KRISHIBHAVAN AND A N G A N W A D I W A R D 3 - ELECTRIFICATION-General Electrical Work]",23-Sep-2025 09:00 AM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Madavoor Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SP4fLsOj03VUhINJmkao1%2Bw%3D%3D
2077,2025_KSRTC_801433_1,[Supply of 235/75.R.17.5 14PR TUBELESS TYRE ],24-Sep-2025 11:00 AM,Kerala State Road Transport Corporation||Stores and Purchase,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGaZTLi4cqT4sOHw3bdos%2Fg%3D%3D
2078,2025_LSGD_802959_1,"[Annual Plan-Koorachundu GP 2025- 26,Mannoopoyil Vattachira Road (Pro.No.67)- Pro.No 67-General Civil Work]",27-Sep-2025 06:00 PM,Local Self Government Department||Kozhikode||Grama Pnchayath Section Offices Kozhikkode||Office of the AE Koorachunde Grama Panchayath,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCk7FGdrMb1cLLhX%2BckbodA%3D%3D
2079,2025_LSGD_802397_14,[132/25-26-Maintenance of Mukkood jilani road],26-Sep-2025 06:00 PM,Local Self Government Department||Kasargod||Grama Panchayath Section office KSGD||Office of the AE Ajanur Grama Panchayath,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6VLYOeAQ49LjWULmYobwfw%3D%3D
2080,2025_LSGD_802375_9,[ Pro no 148 Upanachamkala karimkunnam road retarring in ward 12 of Kuttichal GP],27-Sep-2025 10:00 AM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Kuttichal Grama Panchayath,07-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S82xoPCzTBUNfwAYhUi8rBA%3D%3D
2081,2025_LSGD_801346_22,[291/25- Kadassery  koppam kaithakettu padam road improvements],25-Sep-2025 03:00 PM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Piravanthoor Grama Panchayath,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S98%2FQQqEO4KH9E%2F0NZ7c93w%3D%3D
2082,2025_LSGD_802664_1,[Project no - 326/2025-Maintenance of Anganawadi no -  19 in W-5 of Kaduthuruthy G.P],26-Sep-2025 04:00 PM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Kaduthuruthy Grama Panchayath,07-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkDNHM4us3azpXPcnSYqjqg%3D%3D
2083,2025_LSGD_800462_7,[Annual Plan-CKD 337/25-26 Tarring and Concreting works to Chokkad Pedayanthal Paruthippatta Road in ward 4 of Chokkad GP-CKD -General Civil Work],23-Sep-2025 02:00 PM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Chokkad Grama Panchayath,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHvpF9UtRMOfCQtF%2FLFbihA%3D%3D
2084,2025_LSGD_802655_62,[500- Piravanthoor GP-Chembukandam Cheevodu Road],27-Sep-2025 05:00 PM,Local Self Government Department||Kollam||District Panchayath Division Office Kollam||Office of the Exec Engg Kollam District Panchayath,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sj0esC21%2FyQDcWZxZfzEayA%3D%3D
2085,2025_LSGD_799388_1,[197/26 RKN Road Thodu renovation ward 17],20-Sep-2025 09:00 AM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Venganoor Grama Panchayath,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbYFtxuYJXBx%2Fi3LgnlDfyw%3D%3D
2086,2025_DAME_803953_1,[Renovation  work],29-Sep-2025 04:40 PM,Directorate of Ayurveda Medical Education||Kerala Ayurvedic Studies and Research Society,13-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOevN5JvlXnVdB3ofq1XkZw%3D%3D
2087,2025_LSGD_802655_38,[298- Punnala - Kadassery Road in Piravanthoor GP],27-Sep-2025 05:00 PM,Local Self Government Department||Kollam||District Panchayath Division Office Kollam||Office of the Exec Engg Kollam District Panchayath,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0xLb1w4sMgycJ7ROBvdbBw%3D%3D
2088,2025_LSGD_800393_15,[Construction of retaining wall to public place near valiyakulam],22-Sep-2025 09:00 AM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Alagappa Nagar Grama Panchayath,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHqN9RyG0%2FuTtEj6M6Nja4A%3D%3D
2089,2025_KINFR_789209_1,"[Supply 6 Nos of 110kV, 150/1A, 0.2S class metering Current Transformer for 110kV KINESCO Substation, Kakkanad]",22-Aug-2025 09:00 AM,Kerala Industrial Infrastructure Development Corp,06-Oct-2025 05:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMEhsjT02WAPQEryETQJWvQ%3D%3D
2090,2025_LSGD_785074_5,[P No 320 Gov Ayurveda Dispensary Maintenance and Electrification Electrical Work  RETENDER],26-Sep-2025 05:00 PM,Local Self Government Department||Kasargod||Grama Panchayath Section office KSGD||Office of the AE Cheruvathur Grama Panchayath,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeWKg6DWEgIto3TUBibkfBw%3D%3D
2091,2025_LSGD_800527_1,[(RE TENDER) Annual Plan-Pallickathodu G P-2025-26 S0297/26 Concreting of Puthanchantha Marotti road Ward 13 Phase 2-General Civil Work],22-Sep-2025 05:00 PM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Pallikkathode Grama Panchayath,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SR7KChwvNV2pTeBaaJSCcSw%3D%3D
2092,2025_LSGD_800387_8,[PMC Proj no.147/25 Ward 24 EECHANTAZHIKOM MUKKU TO MANJERIKKADAVU ROAD RETARRING],22-Sep-2025 06:00 PM,Local Self Government Department||Kollam||Municipal Engineers office Kollam||Municipal Engineer Paravoor Municipality,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzlMoG%2BuIq42MX58716niWw%3D%3D
2093,2025_LSGD_801079_1,[PROJ.NO.415/26 - MAINTENANCE TO PUTHANKADAPPURAM KOTTAPPURAM BEACH ROAD-CHAVAKKAD MUNICIPALITY],25-Sep-2025 05:00 PM,Local Self Government Department||Thrissur||Municipal Engineers office TRCHR||Municipal Engineer Chavakkad  Municipality,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sj8LDOWQF7PgESPhmk4edXQ%3D%3D
2094,2025_DME_798829_1,[SUPPLY OF DYNAMIC ULTRASOUND FOR CVTS DEPT],19-Sep-2025 10:00 AM,Directorate of Medical Education||Govt. Medical College Kottayam||Govt Medical College Hospital Kottayam,06-Oct-2025 05:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SK5b2u%2BlcGVOrGaDc4aaHIw%3D%3D
2095,2025_LSGD_800497_3,[Annual Plan-Chenkal GP Pro. No. 148/25-Ezhakonam Christ Nagar Thrikkannapuram Road Renovation in Ward 2-General Civil Work (Retender)],23-Sep-2025 09:00 AM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Chenkal Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SfxNZbZujVncKFXxNCQgJJg%3D%3D
2096,2025_LSGD_798824_1,[96-25-26-VATTAPOYIL KOLLEN-JUNCTION Junction Road Kariyil To Pannyott Madrasa Road Taring],23-Sep-2025 09:00 AM,Local Self Government Department||Kannur||Grama Panchayath Section Office Kannur||Office of the AE Munderi Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7eE0FxSi8k9PSkssn5%2BCzA%3D%3D
2097,2025_LSGD_791525_19,[Retender-Annual Plan-Pw2-2740586/2024-steel grill work in library building in ward 37 at Tirur Municipality],19-Sep-2025 06:00 PM,Local Self Government Department||Malappuram||Municipal Engineers office Malappuram||Municipal Engineer Tirur  Municipality,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6Rf1P1k%2FOG1JDouU8JhOUA%3D%3D
2098,2025_LSGD_802724_18,[105-26- THARIPRAMUNDA NELLKUNNU ROAD RENOVATION IN WARD 9-TUVVUR GP],27-Sep-2025 10:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Thuvvur Grama Panchayath,08-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOkn39whynAa4nG9gEGPQ2g%3D%3D
2099,2025_LSGD_798428_1,[G E N E R A L - R E N N O V A T I O N O F CORPORATION UHC 2nd PHASEPROJECT NO 1669/26-General Civil Work],22-Sep-2025 06:00 PM,Local Self Government Department||Kozhikode||Corporation Engineers Office Kozhikkode||Corporation Engineer Kozhikkode Corporation,02-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRtiG9IeO7cexT6G6D9Kj6w%3D%3D
2100,2025_DME_801104_1,[Supply of Blood Bag and other items],23-Sep-2025 04:00 PM,Directorate of Medical Education||Govt. Medical College Ernakulam,14-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2Bj3xl6czSPZZTTuzuRXEsw%3D%3D
2101,2025_LSGD_785940_2,[Project no - 337/2026-Maintenance of Madathikkunnu - of Madathikkunnu - road in W-10 of Kaduthuruthy G.P],26-Sep-2025 10:00 AM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Kaduthuruthy Grama Panchayath,07-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9v8%2FqkU78tSKq5XC76Qc6w%3D%3D
2102,2025_PWD_800377_1,[GENERAL-Additional Electrification to  smartclass rooms of various schools in Kannur  District- PHASE II-GHSS PALAYAD-General  Electrical Work],22-Sep-2025 06:00 PM,PWD||Chief Engineer (Buildings)||SE (Electrical)||PWD  Electrical  Division Kannur||PWD Electrical Subdivision Thalassery,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCnAbGCBv2YnYH%2BWguqeKdA%3D%3D
2103,2025_LSGD_800459_1,[(RE TENDER) Annual Plan-Pallickathodu G P-2025-26 S0301/26 Concreting of Pattassery Vallikkattu Road ward 10 Phase 2-General Civil Work],22-Sep-2025 05:00 PM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Pallikkathode Grama Panchayath,30-Sep-2025 02:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7ruoxiJYevXiXxIE2e0l4A%3D%3D
2104,2025_LSGD_800600_1,[Annual Plan-2025-26-MULLURKKARA GP- 102/26-GLP SCHOOL RENOVATION- General Civil Wor],23-Sep-2025 06:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Mulloorkkara Grama Panchayath,03-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQxvOTD1LTCBc9%2FWOfvTB%2Bg%3D%3D
2105,2025_LSGD_802660_3,[RE- Tender Annual Plan-VAZHATHOPE GRAMA PANCHAYATH 2025 26-PROJECT NUMBER 167/26-KSEB MARAPPILLY ROAD RETARRING IN WARD 10-General Civil Work],27-Sep-2025 02:00 PM,Local Self Government Department||Idukki||Grama Panchayath Section Office IDK||Office of the AE Vazhathoppe Grama Panchayath,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Suc%2BQY0YRNo83yCHu2JT%2BxQ%3D%3D
2106,2025_FD_782514_2,[Idukki Package-2023-24],19-Sep-2025 06:00 PM,Forest Department||Divisional Forest Office Munnar,03-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKtOGwrus7w72X%2FFfR91XrQ%3D%3D
2107,2025_FD_800723_1,[Cost of Cost of Rennovation work at Sabarimala APC in Pampa range during 2025-26.],22-Sep-2025 04:00 PM,Forest Department||Deputy Director (Periyar West) Division Peermade,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Se83y3l47qHCDq%2FdvVeiuWg%3D%3D
2108,2025_LSGD_800180_1,[127/25-26 Kidangoor GP-Renovation for Kulanjippady - Colony road in ward - 14],22-Sep-2025 02:00 PM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Kidangoor Grama Panchayath,30-Sep-2025 02:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCY3pJkfSHo8qZMBQgnTJAQ%3D%3D
2109,2025_Coir_802741_1,[Supply of Jute Hessian Fabric to The Kerala State Coir Corporation Ltd.],26-Sep-2025 05:00 PM,Kerala State Coir Corporation Ltd.,10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1ulxYBxBIzDfi6RGdRycVw%3D%3D
2110,2025_LSGD_788328_15,[Anganwadi Centre no 10 maintanence Ward 7],22-Sep-2025 09:00 AM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Alagappa Nagar Grama Panchayath,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxCHFdzPDaHiY6m1ls9%2Fszg%3D%3D
2111,2025_LSGD_800208_6,[AVANUR VALIYA KULANGHARA ROAD RETARRING WARD 14 PROJECT NO 126/26],22-Sep-2025 06:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Avanoor Grama Panchayath,01-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0JLYyujq3ytDV514nBelgQ%3D%3D
2112,2025_LSGD_802423_7,[MANNARKKAD MUNICIPALITY 2025 26 VARIOUS ROADS CONCRETING IN VADAKKUMANNAM WARD 11 PRO NO 511],26-Sep-2025 05:00 PM,Local Self Government Department||Palakkad||Municipal Engineers office PKD||Municipal Engineer Mannarkkad Municipality,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6ETCmrYwuAqMftBiIiAu%2BA%3D%3D
2113,2025_LSGD_789927_2,[Annual plan Mngpm GP Proj no 47/26 Kalivilakom kodipram road renovation in ward 13],23-Sep-2025 06:00 PM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Mangalapuram Grama Panchayath,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FP7bzR9nqRdfOWLq%2F%2BrqTA%3D%3D
2114,2025_PWD_797238_2,[GENERAL General Part TS RM 2025 2026   RC 2 Phase1 One year RC Ernakulam Section Zone II One year running contract for various roads under PWD Roads Section Ernakulam 12 road stretches for a road length of 21580 m  General Civil Work],27-Sep-2025 06:00 PM,PWD||Chief Engineer (Roads and Bridges)||SE Roads (C)||EE Roads (EKM),04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxmlUwUbqSwNaB2U96z5m3Q%3D%3D
2115,2025_LSGD_802673_1,[25-26-Avinissery GP- 105/26Maintanance of Arakkal Road in ward no 1],27-Sep-2025 06:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Avinissery Grama Panchayath,09-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SteVQ%2FOIFGvEab8tvxVL2kw%3D%3D
2116,2025_LSGD_800465_1,[Annual Plan-2025-26 AMARAMBALAM GP-PRO NO 191-26-PARAKKAPPADAM POTTI ROAD CONCRETE IN WARD 15-General Civil Work],22-Sep-2025 09:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Amarambalam Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Si8NM%2FhJ7r2sn0gSxiLwI8w%3D%3D
