Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
11,2025_APWD_20090_1,"[Repair and Maintenance of floating jetty at North Bay under RCD, Wimberly Gunj]",29-Sep-2025 12:00 PM,Chief Engineer                      Andaman Public Works Department (APWD)||EE (RCD - APWD - Wimberlygunj),08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGBNGVx9WmvqDf5cvpdNm5g%3D%3D
12,2025_APWD_20086_1,"[Maintenance of IEI to R Buildings 139 Nos. Type I Qtrs,  236 Nos.  Type II Qtrs, 153 Nos. Type III Qtrs, 51 Nos. Type IV Qtrs and 16 Nos. Type V Qtrs  WSD, APWD  during 2025-2026. Sw Supply of maintenance materials Section III of Sub Division II]",27-Sep-2025 03:00 PM,Chief Engineer                      Andaman Public Works Department (APWD)||EE (Workshop Division - APWD - Port Blair),09-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2Bcs7B7KyrVLl6trN5Cmw8g%3D%3D
13,2025_AIMFL_19394_1,[DBFOT of Megapode Resort],28-Jul-2025 10:00 AM,Andaman and Nicobar Islands Integrated Development Corporation Limited (ANIIDCO)||IMFL,06-Oct-2025 03:00 PM,https://eprocure.andamannicobar.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BW3gktrlw3hcEWGSNF32bg%3D%3D
14,2025_APWD_20021_1,[Urgent requirement of water supply fittings such as DI Sluice Valve for Water Treatment Plant at Lambaline],22-Sep-2025 01:00 PM,Chief Engineer                      Andaman Public Works Department (APWD)||EE - PHED - APWD - Prothrapur,16-Oct-2025 03:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYonh7YYdEIfLoLs%2BxlzUzA%3D%3D
15,2025_APWD_20029_1,[Strengthening of road side berm from Dollygunj Junction to Water Treatment Plant Dollygunj],23-Sep-2025 04:00 PM,Chief Engineer                      Andaman Public Works Department (APWD)||EE  (SAD - APWD - Port Blair),14-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SF1KJe0iRQetK6nG%2F2QDEvw%3D%3D
16,2025_APWD_19989_1,"[Acquisition of Stock under Store Division, APWD, Sri Vijaya Puram during 2025-26.]",18-Sep-2025 02:00 PM,Chief Engineer                      Andaman Public Works Department (APWD)||EE - Store Division - APWD - Port Blair,30-Sep-2025 10:00 AM,https://eprocure.andamannicobar.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwNiZTI9iPIPmcSGw%2B4WxVQ%3D%3D
17,2025_ANP_20023_1,[e tender notice for testing and analysis service of contraband substance seized under Narcotic Act.],23-Sep-2025 09:00 AM,Andaman and Nicobar Police||Superintendent of Police CID,30-Sep-2025 10:30 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Stu%2FWIHBbOZ1Nbisg0NsSwg%3D%3D
18,2025_RDPRI_20031_1,[Supply of Man power],22-Sep-2025 05:00 PM,DIRECTORATE OF RD PRIS and ULBS||BDO C.D Block Diglipur/Panchayat Samiti Diglipur||Nabagram Gram Panchayat,16-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sg5paYXcxXTOmoFpepdg0dw%3D%3D
19,2025_RDPRI_20069_1,[Re-e-tender notice for streetlight Annual Maintenance Contract under Gram Panchayat Sundergarh Baratang Middle Andaman A and N Islands],27-Sep-2025 09:00 AM,DIRECTORATE OF RD PRIS and ULBS||BDO C.D Block Rangat/Panchayat Samiti Rangat||Sundergarh Gram Panchayat,13-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQzxoYvD%2FBMI%2Fu0SHNYrRlw%3D%3D
20,2025_APWD_20010_1,"[A/R  M/O Water Supply under Sub Division No.-I, NACD, APWD, Mayabunder during the year 2025-26.SW-Replacement Filter Media of Water Treatment Plant at Lucknow, Mayabunder.]",22-Sep-2025 09:00 AM,Chief Engineer                      Andaman Public Works Department (APWD)||EE (NACD - APWD - Mayabunder),30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpBJx9GvlFCki0QWQYVD45Q%3D%3D
21,2025_AIMFL_19395_1,"[Development of 5-Star Eco-Tourism Resort at Aves Island, ANI]",28-Jul-2025 10:00 AM,Andaman and Nicobar Islands Integrated Development Corporation Limited (ANIIDCO)||IMFL,06-Oct-2025 03:00 PM,https://eprocure.andamannicobar.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWwGs6UlwWApA3xOW9X5tqQ%3D%3D
22,2025_AIMFL_19398_1,"[Development of 5-Star Eco-Tourism Resort at Shaheed Dweep Island, ANI]",28-Jul-2025 10:00 AM,Andaman and Nicobar Islands Integrated Development Corporation Limited (ANIIDCO)||IMFL,06-Oct-2025 03:00 PM,https://eprocure.andamannicobar.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sc6mUwKp8jvgVMiN0TwkSYg%3D%3D
23,2025_APWD_20072_1,"[Construction of Galvanised Iron Foot Bridge over Nallah Swadeshnagar to connect Shantipur village with NH 207 km under NACD, APWD, Mayabunder.SW-Reconstruction of 01 No. Wing wall with slided portion of approach path]",26-Sep-2025 01:00 PM,Chief Engineer                      Andaman Public Works Department (APWD)||EE (NACD - APWD - Mayabunder),08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sfxs5DCJscgYMkXWEBIhkYA%3D%3D
24,2025_PMBC_20037_1,"[Construction of Footpath from Dharma House to Shri. Shiva House, Ward No.18.]",23-Sep-2025 03:35 PM,Port Blair Municipal Council||EE - III,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMxgbPNXBYQe%2FLvS30WUq9Q%3D%3D
