Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
67,2025_FEE_17558_1,[Construction of crate bunds at Changmachen and RiyongNallah areas of Durbuk Forest Range for the year 2025-26 under the scheme CAMPA 52g],19-Sep-2025 05:00 PM,Forest Ecology and Environment||Chief Conservator Forest - Ladakh||Forest Department - Leh,01-Oct-2025 04:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHSlv7emqHSn1qN1JgfLrXA%3D%3D
68,2025_LAHDC_17620_1,[DEVELOPMENT OF LAWN IN FRONT SIDE OF IMAMBARGAH NARAMBI SANKO],29-Sep-2025 04:00 PM,LAHDC - Kargil||Deputy Commissioner/CEO - LAHDC - Kargil||Kargil Development Agency Kargil,17-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SK2H5ljKhKlxeQl89BN8mNg%3D%3D
69,2024_PWD_12979_4,[Construction of Internal Link road to connect fort road and Shenam leh ( by way of BT)],08-Jul-2025 06:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||R and B Leh,01-Oct-2025 04:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8btTXeWJQ%2BVca4ArxZbujg%3D%3D
70,2025_RDD_17583_1,[Construction of Public Gathering Hall at chusgo phyang (Under District Capex)],23-Sep-2025 05:50 PM,Rural Development and Panchayati Raj||Directorate of RDD||Rural Engineering Wing Leh,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Srw%2FwWCfqXbPbGMrTGtNfEQ%3D%3D
71,2025_PWD_17601_3,[Balance work of const of community rest house at sabgyat thang chumathang by way of sanitary insulation],26-Sep-2025 12:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||SSD Nyoma,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8VbpxuexWq47Ck%2BzhUZfQg%3D%3D
72,2025_PWD_17508_3,[Construction of cemented R wall and canal at Karkul Dok Lamayuru(Under Untied)],27-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDhNJGqHyUg590K0%2B8l0cxg%3D%3D
73,2025_RDD_17597_3,"[Development of Sports Court (Volley Ball , Basket Ball) HSS Pashkum]",29-Sep-2025 11:00 AM,Rural Development and Panchayati Raj||Directorate of RDD||Rural Engineering Wing Kargil,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Siysb%2BiuAQyVXFRqqISphnA%3D%3D
74,2025_PWD_17601_2,[Balance work of Const of Public library incl indoor Games hall at Hemya],26-Sep-2025 12:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||SSD Nyoma,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUG2whLEwR%2BSLoL4BOPUAEw%3D%3D
75,2025_LAHD_17621_1,[Upgradation of Takthok monastery],29-Sep-2025 04:00 PM,"LAHDC - Leh||Deputy Commissioner/CEO - LAHDC - Leh||Tourism Development Authority, Leh",09-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sy9jDtu2avOIjOVnuliNohA%3D%3D
76,2025_PWD_17593_1,[Drilling/boring of  07 Nos of 125 mm dia bore-wells including installation of electric submersible pump at Poyen and Bagh-e-Khumaini (under Capex).],24-Sep-2025 02:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Kargil||PHE - Kargil,08-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDxkVH0VkXAd8cz%2BTvVOPfA%3D%3D
77,2025_PWD_17602_1,[Source stabilization/ extension and winter management by way of laying and fitting of main line and construction of infiltration gallery at source and construction of collection chamber under the up-gradation/retrofitting of Water Supply Scheme Chosk],25-Sep-2025 02:30 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Kargil||PHE - Kargil,01-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sa%2FTTlpSEgWZd10b%2Bm3zEXw%3D%3D
78,2025_PDNRE_17559_1,[SITC for Shifting of Electric Poles on Road Leh- Chalunka Between KM 3-10 for 11KV Line at Skampari and Lamdon Feeder for road widening of Nubra road on full turnkey basis under Deposit Work 2025-26],19-Sep-2025 06:00 PM,Power Development and Non-Renewable Energy||Chief Engineer Distribution PDD,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SClV2e2CeQRnlsvVymnobng%3D%3D
